Grapheme	IPA
_	_
-	+
a	a
e	e
ɛ	ɛ
h	h
i	i
k	k
l	l
ll	lː
m	m
n	n
nn	nː
ŋ	ŋ
o	o
p	p
r	r
s	s
t	t
tt	tː
u	u
x	x
